For Colored Girls,Where Perry soars is in his longstanding willingness to jump fully into issues.,NEGATIVE
For Colored Girls,"A lovely and moving film, at once Perry's most dynamic and his most subtle work.",POSITIVE
For Colored Girls,"Writer/director Tyler Perry is probably used to taking heat from the critics for his films, but he can rest knowing that his latest movie For Colored Girls... is his best film yet. Even though that might not be attributed to his direction or writing.",POSITIVE
For Colored Girls,"Perry aims high, and doesn't embarrass himself in tackling this iconic but dated play.",POSITIVE
For Your Consideration,"Though Guest's brand of humor is something of an acquired taste, it feels right at home in a send-up of moviemaking.",POSITIVE
For Your Consideration,This isn't a movie meant to inspire much reflection. It aims to entertain and that it does.,POSITIVE
For Your Consideration,"For Your Consideration is not Guest at his best, but it's still an enjoyable way to spend a few hours and the company you'll keep is memorable enough.",POSITIVE
For Your Consideration,Improv master Guest takes on Tinseltown.,POSITIVE
Ford v Ferrari,The best thing about Ford v Ferrari is how effective it is in injecting its adrenaline&#46; Christian Bale is incredible in one of the movies with the most impressive sound design I've ever heard&#46; &#91;Full review in Spanish&#93;,POSITIVE
Ford v Ferrari,&#46;&#46;&#46;a rousing racing drama that doesn it shirk on the human element&#46; ,POSITIVE
Ford v Ferrari,"Mangold transitions flawlessly into the period and subject matter, as one might expect. He's among our most talented journeymen directors.",POSITIVE
Ford v Ferrari,"James Mangold proves to be one of the better working directors in the business today with Ford v Ferrari. The film features an impeccable cast, led by an excellent performance by Christian Bale. ",POSITIVE
Forever My Girl,It's a Hallmark movie by way of Harlequin that features nice looking people falling back in love but it's the best non-Nicholas Sparks/Nicholas Sparks movie to come along in a while.,NEGATIVE
Forever My Girl,There's only so much that an audience can be expected to endure . . . and threading the needle with a piece of frayed denim just doesn't give the support that's needed.,NEGATIVE
Forever My Girl,Every character in the movie acts like a brainwashed zombie just dying to let this clown walk all over them.,NEGATIVE
Forever My Girl,It's not a movie I can recommend but I've seen worse.,NEGATIVE
Forgetting Sarah Marshall,...Forgetting Sarah Marshall has just the right mix between romance and raunchiness.,POSITIVE
Forgetting Sarah Marshall,One could easily put forth the argument that it's actually the supporting players who elevate Forgetting Sarah Marshall to such delightful heights.,POSITIVE
Forgetting Sarah Marshall,"Russell Brand is, for once, well cast in the role of vague, vain singer Aldous, who's also the object of obsession for a waiter and aspiring musician in the Hawaiian resort.",POSITIVE
Forgetting Sarah Marshall,A film that manages to balance raunch and sweetness just enough to make it a worthy date movie.,POSITIVE
Four Brothers,Singleton. bereft of serious ideas if not visceral talent. now appears to have nothing more to offer than plenty of bang for your buck.,NEGATIVE
Four Brothers,Feels like a nervous student's heavily footnoted thesis film.,NEGATIVE
Four Brothers,"Four Brothers tries to mix the revenge quest with the drama of the four boys finding and learning about each other again. Sometimes it works, sometimes it doesn't.",POSITIVE
Four Brothers,...a welcome throwback to the sort of over-the-top actioners that were prevalent twenty years ago.,POSITIVE
Foxcatcher,&#46;&#46;&#46;the story is always compelling&#44; and watching Carrell&#44; Tatum&#44; and Ruffalo engage this material is a treat&#46;,POSITIVE
Foxcatcher,Because Miller and his writers have left so much up for interpretation about du Pont is motivations&#44; attentive moviegoers are required to soak up the fine distinctions in the three central performances&#46;,POSITIVE
Foxcatcher,Hypnotically eerie drama... well worth the time and effort it demands.,POSITIVE
Foxcatcher,"Carell could have quite easily played him as a figure of fun but, to his credit, he delivers a nuanced performance that even manages to evoke a little sympathy.",POSITIVE
Fracture,Anthony Hopkins and Ryan Gosling go at each other with so much gusto that their performances bring a lot of fun to material that is actually quite preposterous if you stop and think about it.,POSITIVE
Fracture,"Doesn't hold up to a lick of scrutiny, which is a shame, since it provides such juicy material for a pair of contrasting actors...",POSITIVE
Fracture,Fracture is an entertaining movie that should be better than it is.,NEGATIVE
Fracture,Slickly plotted murder thriller overcomes its advantages - notably two great performances - to be almost boring.,NEGATIVE
Frailty,&#91;Frailty&#93; still packs a chilling punch to the gut that stands the test of time today&#46; ,POSITIVE
Frailty,"Paxton creates a memorable story that, while supplying too many answers about its own ambiguities, offers the chance to find multiple readings.",POSITIVE
Frailty,"Sin llegar a la categoría de clásico, 'Escalofrío' es un film que logra trascender su condición de serie B de estudio independiente porque era tan extraña en su momento como lo es ahora con la mirada en perspectiva. [Full Review in Spanish]",POSITIVE
Frailty,Frailty is an absolute gem.,POSITIVE
Frank Miller's Sin City: A Dame to Kill For,Moments of greatness do occur&#44; and the audience is rapt throughout&#44; just with less unbridled enthusiasm than when we last visited Miller's world nine years ago&#46;,POSITIVE
Frank Miller's Sin City: A Dame to Kill For,"Haters Gonna Hate, But I Loved Being Back in Sin City",POSITIVE
Frank Miller's Sin City: A Dame to Kill For,There's nothing to wow here.,NEGATIVE
Frank Miller's Sin City: A Dame to Kill For,A slickly styled exercise in pointlessness.,NEGATIVE
Freaky,Freaky is another wicked win for Happy Death Day is Christopher Landon&#44; who blazingly balances horror and humor in this subversive slasher&#46;,POSITIVE
Freaky,Eventually the film is premise begins to run out of gas&#44; only making it to the finish on the backs of Vaughn and Newton&#46;,NEGATIVE
Freaky,... This film is gold and gives Vaughan the chance for wonderful physical comedy as a teenage girl trapped in the body of a middle-aged man. ,POSITIVE
Freaky,Freaky takes advantage of its gender-bending premise to explore teen gender stereotypes and the somewhat arbitrary privileges afforded to young women and middle-aged men. ,POSITIVE
Freaky Friday,One of Disney's best remakes also Lindsay Lohan's finest hours.,POSITIVE
Freaky Friday,"Fresh, highly entertaining, and even a little bit challenging.",POSITIVE
Freaky Friday,Mother-daughter switch is fun comedic chaos.,POSITIVE
Freaky Friday,A sitcom formula film that tries too hard.,NEGATIVE
Fred Claus,Paul Giamatti's seemingly inherent playful moroseness adds a delightful dimension to the saintly Nick.,POSITIVE
Fred Claus,"Despite a great ensemble cast (which includes Paul Giamatti, Kevin Spacey and Rachel Weisz), this is one gift best left unwrapped.",NEGATIVE
Fred Claus,"Fred Claus will never go down in history as a holiday classic, or even one of Vaughn's better known films, but a sterling cast lifts up what could have been easy mediocrity.",POSITIVE
Fred Claus,"A turbulent ride that shifts tonal gears and messages like oscillations in the weather, ending in mythological frostbite.",NEGATIVE
Freddy Got Fingered,"What most people find merely loathsome attacks a way of life that's all grim resentment & games of retaliation. Exaggerated nonsense, but it wrangles dark & significant laughs from the perils of presuming the worst in people and indulging vengeance.",POSITIVE
Freddy Got Fingered,"Freddy Got Fingered wants to shock you out of your middlebrow complacency, but it's never disturbing, only sad. That's not to say that Green didn't make exactly the film he wanted to make. It's just that Green is a pathetically one-note provocateur.",NEGATIVE
Freddy Got Fingered,"Sorry, this one's just vile.",NEGATIVE
Freddy Got Fingered,"[VIDEO ESSAY] For every person who walks out of ""Freddy Got Fingered"" in disgust, there will be two hundred others howling in laughter.",POSITIVE
Freddy vs. Jason,For a movie designed to be a silly and over-the-top celebration of two iconic franchises&#44; FvJ hits more marks than it misses&#46; Englund delivers his best Freddy since 87' and the cast of victims are fun albeit goofy bunch&#46; Come for the carnage&#44; not logic&#46;,POSITIVE
Freddy vs. Jason,"It's been quite some time for either of these franchises, but this chaotic mashup has once again figured out an entertaining balance between violence and humor.",POSITIVE
Freddy vs. Jason,The clash between the two iconic killers is far from relevant. It's just an excuse for drinking beers and laughing with a movie in the background. [Full review in Spanish].,NEGATIVE
Freddy vs. Jason,"An otherwise inoffensive, pretty mess of a film that doesn't diminish either the Friday the 13th or Nightmare on Elm Street franchises.",NEGATIVE
Freedom Writers,This film delivered an injection of fresh ideas into a stale genre.,POSITIVE
Freedom Writers,A touching performance from Hilary Swank ensures that Freedom Writers is not just another tripe genre movie.,POSITIVE
Freedom Writers,"The movie benefits from an interesting subject and good acting, I just wish it were more focused and deep.",POSITIVE
Freedom Writers,A richly rewarding film experience that rises to the top of its genre.,POSITIVE
Freedomland,"A weak, tired, cliché-ridden thriller.",NEGATIVE
Freedomland,"A dazzling performance by Julianne Moore, backed by Samuel L. Jackson. A strong supporting performance by Edie Falco. The story is overwrought and uneven, but those performances had me interested from beginning to end.",POSITIVE
Freedomland,"""Freedomland"" is an infuriating movie made worse by incomprehensible monologues from its deranged protagonist.",NEGATIVE
Freedomland,As an excuse to examine urban malaise at novel length&#44; this premise works&#59; as a film drama&#44; it feels both overlong and sketchy&#46;,NEGATIVE
Frequency,Frequency attempts to ground its subject matter in a level of humanity. The message is simple: you *can* go home again.,POSITIVE
Frequency,"A film that works for virtually all of its running time on a scene-by-scene basis, but also completely fails to work as a holistic object.",NEGATIVE
Frequency,It's an appealingly out-there premise that's employed to perpetually captivating effect by filmmaker Gregory Hoblit...,POSITIVE
Frequency,"Scary, tense, grisly mystery-thriller.",POSITIVE
Frida,"A little better than the run-of-the-mill artist picture, probably because the colorful lives of these figures have an interest that for many people exceeds the interest of their work–or at least enhances it...",POSITIVE
Frida,"The plodding, glumly literal screenplay holds this otherwise expressive biopic back, but it's still a colourful and entertaining watch.",POSITIVE
Frida,One can imagine Taymor's glorious vision as a triumph of which Frida herself would approve.,POSITIVE
Frida,a pity that the project paints by the numbers so much,NEGATIVE
Friday,"Director F. Gary Gray chooses to develop tension in this often over-the-top farce in a very unfunny, almost baffling way. ",NEGATIVE
Friday,The characters are what make this. Deebo is iconic.,POSITIVE
Friday,"Really funny, filmed great, with a lot of heart to it.",POSITIVE
Friday,I knew the picture was in trouble when its first gag involved an old lady spewing obscenities.,NEGATIVE
Friday After Next,you get what you've come to expect from the Friday movies,POSITIVE
Friday After Next,Something to offend everyone.,POSITIVE
Friday After Next,It's become abundantly clear that series star/writer/producer Ice Cube hasn't a clue as to why the first Friday became such a beloved cult classic in the first place.,NEGATIVE
Friday After Next,...more cartoonish than anything else...,NEGATIVE
Friday Night Lights,"The game sequences do stand out, but this refreshingly no-frills affair also finds time to question the value of the win-at-all-costs ethos rife in modern sport.",POSITIVE
Friday Night Lights,"With Billy Bob Thornton's garrulous Coach Gary Gaines masterminding every play, you'll get caught up in the action even if you can't tell your 'first-and-down' from your 'time-out.'",POSITIVE
Friday Night Lights,It succeeds best as a sadly iconic portrayal of America's love affair with Texas high school football.,POSITIVE
Friday Night Lights,So much more than a football movie.,POSITIVE
Friends With Kids,"Friends with Kids is simply not very funny. The few laughs there are come from the bickering O'Dowd and Rudolph, but even their shtick is clichéd and obvious.",NEGATIVE
Friends With Kids,"With Friends with Kids, [Director Jennifer] Westfeldt has given us -- for the first time in a while -- a romantic comedy for adults.",POSITIVE
Friends With Kids,"All in all, this is a smart, charming and endearing film.",POSITIVE
Friends With Kids,"Blending Jennifer Westfeldt's talky, observational style with the kind of irreverent humour that helped Bridesmaids bridge the gender divide, Friends With Kids explores love, marriage and child-rearing with gusto and wit.",POSITIVE
Friends With Money,"Friends With Money isn't an action film, it has no real surprises, and generally has a very subtle plot. But what it does has is heart.",POSITIVE
Friends With Money,Holofcener jibes class and materialism without getting preachy and avoids formula with wit and compassion.,POSITIVE
Friends With Money,"The script is full of witty gems, while still remaining rooted in reality.",POSITIVE
Friends With Money,Holofcener's anecdotal narrative doesn't give us much purchase on any of the characters&#46;,POSITIVE
From Hell,"...a terrific, literate and genuinely scary thriller to savour...",POSITIVE
From Hell,It's just not a very good movie.,NEGATIVE
From Hell,"Every generation gets the Ripper who best fulfills its fantasies, and ours fatten on vast conspiracies.",POSITIVE
From Hell,"Gruesome, predictable Jack the Ripper retelling.",POSITIVE
From Justin to Kelly,The film stars American Idol contestants Justin Guarini and Kelly Clarkson as reality show hostages grimly going through the motions of a bland and brainless Spring Break musical.,NEGATIVE
From Justin to Kelly,"Fans may enjoy their Idol songs and parents may appreciate its wholesomeness, but there's little else to recommend in this throwback to the '60s Beach Blanket movies.",NEGATIVE
From Justin to Kelly,"What's depressing about From Justin to Kelly, whose title seems to refer to the text messages he sends her, is that it's been made without a lick of love, skill, or, apparently, money.",NEGATIVE
From Justin to Kelly,Idol film expands 15 minutes of fame.,NEGATIVE
From the Land of the Moon,From the Land of the Moon is not without merit -Cotillard's expressive face is compulsively watchable- but be prepared for some significant suspension of disbelief.,NEGATIVE
From the Land of the Moon,"Cotillard's emotional energy is wasted in Garcia's capably directed romantic drama, which is visually polished by Christophe Beaucarne, though his glossy frames actually create an accidental desolation in the film's jagged void of unlikely drama.",NEGATIVE
From the Land of the Moon,"Do not be afraid that it's a French Film, do not be afraid that it's a love movie. It's a film that invites you in with its images and the powerful moral it entails. Do not miss. [Full Review in Spanish]",POSITIVE
From the Land of the Moon,"The mistakes of From the Land of the Moon are wide-ranging, but they all start with a character who's not worth our time.",NEGATIVE
Frozen,While trying to please everyone&#44; Disney speaks to the lowest common denominator instead of setting itself apart&#46;,NEGATIVE
Frozen,It's genuinely a delightful experience; full of memorable songs and fun moments & lots of dry humour.,POSITIVE
Frozen,Frozen has all the elements of classic Disney.,POSITIVE
Frozen,"The story occasionally transforms around the musical numbers, but they're of notably momentous design.",POSITIVE
Frozen II,"Frozen II has affable intentions, but overall it fails to meet the expectations set by its predecessor, and it lacked real substance.",NEGATIVE
Frozen II,"Just when you think Frozen II shows signs of doing something bold or confronting, it pulls back to a commercial safe zone, supplying Disney with an excuse to further their empire with future sequels and a reliable franchise. ",NEGATIVE
Frozen II,"Reminded me of an old adage that women have larger colour vocabularies and a greater sensibility for colour than (most) men, and that feeling certainly transmits here.",POSITIVE
Frozen II,"The film's answers and resolutions may end up feeling too vague or abstract, but this bold and sensory approach to storytelling is something that I hope to see more of from Disney.",POSITIVE
Full Frontal,"Some vivid moments, but overall, just so-so.",POSITIVE
Full Frontal,"The most dense, fascinating collage of notions and meta-narrative references and formal tinkering in Soderbergh's whole career.",POSITIVE
Full Frontal,It's a doodle movie&#44; a sketchbook&#46; I was held by the tinkering quality of it&#44; though&#46;,POSITIVE
Full Frontal,Soderbergh's movie likely will appeal more to filmmakers than filmgoers.,NEGATIVE
Fun With Dick and Jane,"If you are one of the many out of work right now, try this movie for a good laugh.",POSITIVE
Fun With Dick and Jane,Fun with Dick and Jane is an extended Enron joke used to give Jim Carrey plenty of opportunity to mug for the camera. Everything else is more or less perfunctory to that.,NEGATIVE
Fun With Dick and Jane,"Consider it a signed confession of remake rape when a ""produced by Jim Carrey"" credit appears atop his noodle-limbed exaggeration of ""I Believe I Can Fly."" his corporate-greed satire doesn't just lack bite. It lacks gnaw. It even lacks nibble.",NEGATIVE
Fun With Dick and Jane,This cynical look at how the American family can only achieve their dreams through crime is a bit more of a political statement rather than comedic entertainment.,NEGATIVE
Furious 7,But let is be honest and true&#44; nobody goes to a &#8220;Fast and Furious&#8221; movie for the performances&#46; It is all about the cars and the action&#46; We get a lot of both&#46;,POSITIVE
Furious 7,Your brain cells will be pummeled into submission over the course of an overlong two-hours-and-seventeen-minutes&#59; your tolerance for subpar acting will be tested&#44; and then some&#59; but those in the mood for such diversions will be delighted&#46;,NEGATIVE
Furious 7,"The zenith of the series' inspired ridiculousness before it began feeling overegged, Furious 7 offers a strong tribute to Paul Walker and would've frankly been a mighty ending for the entire enterprise.",POSITIVE
Furious 7,"Furious 7 is something to see, strictly for the pure adrenaline and entertainment.",POSITIVE
G.I. Joe: Retaliation,If I im going to be watching a cartoon&#44; I prefer it to be animated&#46;,NEGATIVE
G.I. Joe: Retaliation,Is it as awful as I anticipated&#63; Nope&#44; not even close&#46; Is at a good movie&#63; I don it think I can go there either&#46;,NEGATIVE
G.I. Joe: Retaliation,"While The Rise of Cobra was directed by Stephen Sommers (The Mummy), Retaliation was helmed by Jon M. Chu (In the Heights) and the difference in styles is apparent.",NEGATIVE
G.I. Joe: Retaliation,"Less preposterous than its predecessor, but also less fun.",NEGATIVE
G.I. Joe: The Rise of Cobra,"Tatum fits the bill as a soldier well, physically and mentally, but his acting skills are rough.",NEGATIVE
G.I. Joe: The Rise of Cobra,At least plenty of stuff blows up.,NEGATIVE
G.I. Joe: The Rise of Cobra,The acting is consistently weak with the exception of a surprisingly hip Sienna Miller.,NEGATIVE
G.I. Joe: The Rise of Cobra,You'd think it would be impossible not to extract some fun from a tale climaxing with a nuclear attack on the Eiffel Tower. But the filmmakers found a way.,NEGATIVE
Gaia,This eerie new chiller from director Jaco Bouwer utilizes the tried-and-true creepy forest setting to great effect&#44; sucking us into another bizarre and unsettling deep-woods scenario that melds mystery with the macabre&#46;,POSITIVE
Gaia,On the whole&#44; Gaia is an invigorating effort&#59; combining body horror&#44; existential dread&#44; and ancient monsters into a singular genre cocktail&#46;,POSITIVE
Gaia,"It's at once captivating and revolting to look at, and Pierre-Henri Wicomb's eerie electronic score keeps us immersed in its purely aesthetic pleasures.",POSITIVE
Gaia,"In a not too subtle shout out to our real climate crisis, director Jaco Bouwer wonderfully conveys our sense of helplessness in the face of disaster, with the panache of a much more experienced filmmaker.",POSITIVE
Galaxy Quest,"With such an entertaining cast and premise, it's no wonder the film has found a cult status that ironically mirrors its own satirizing of fandom and waning stardom.",POSITIVE
Galaxy Quest,"There is a lot to love about Galaxy Quest, from its hilarious comedy to its dynamic characters to its fascinating take on sci-fi fandom.",POSITIVE
Galaxy Quest,What helps drive Galaxy Quest home is that this film really is a love letter to sci-fi fans.,POSITIVE
Galaxy Quest,The idea behind Galaxy Quest is a terrific one -- it's just too bad the movie never quite fulfills its promise or its premise.,NEGATIVE
Gangster No. 1,"A stylish, confused and insanely violent gangster drama from a first-time Brit director.",POSITIVE
Gangster No. 1,...cool shots do not a riveting film make.,NEGATIVE
Gangster No. 1,". . .captures the kinetic quality of the 60s with jump-action pacing, groovy camera angles and the occasional split screen treatment that never crosses the line into camp.",POSITIVE
Gangster No. 1,"It certainly feels unique, and sets itself apart from most American gangster films in its stark refusal to paint the lead gangster as likable or indeed anything other than the vicious socio-psychopath he is.",POSITIVE
Gangster Squad,What a shame that such a talented cast of actors&#44; not to mention the attractive costumes and gorgeous production design&#44; go to waste on this&#160;all-too-familiar story&#46;,NEGATIVE
Gangster Squad,[A] depressingly by-the-numbers script.,NEGATIVE
Gangster Squad,"Penn wants to be De Niro and Pacino simultaneously, but instead emerges ridiculous, forgetting his accent and tripping over his unnatural, obligatory mercilessness.",NEGATIVE
Gangster Squad,It's hard not to be disappointed with a film that possesses so much talent that leads to such a trivial result.,NEGATIVE
Garage Days,"I wouldn't want to hang out with these cats and I certainly wouldn't want them practicing in my garage, it's bad enough to sit through their movie.",NEGATIVE
Garage Days,"Proyas is relentless in his attempts to infuse the material with visual zip, and in doing so, he only exacerbates its flimsiness.",NEGATIVE
Garage Days,"The music in it is uniformly lousy, but one doesn't notice because everything surrounding it s even worse.",NEGATIVE
Garage Days,Proyas strays from the formula just often enough to keep us on our toes. The remainder is too slight and harmless to really condemn... even when it slips into clich.,POSITIVE
Garden State,I found myself experiencing fits of laughter and tears for a good two hours following my viewing of Garden State.,POSITIVE
Garden State,Smart drama for mature older teens and up.,POSITIVE
Garden State,"It's no longer a generational alarm clock, but for those who've seen loved ones stumble through complacent fogs of Paxil, Zoloft and the like, ""Garden State"" still warns that ""stability"" doesn't mean a numbness to anything not emotionally even-keeled.",POSITIVE
Garden State,"Actor Zach Braff (NBC's ""Scrubs"") makes an impressive if unsatisfying writing and directing debut with a plaintive post-modern drama that relies on unspoken dry wit to entertain its audience (think a cross between ""Harold and Maude"" and ""The Graduate"").",NEGATIVE
Garfield: A Tail of Two Kitties,...essential cinema...,POSITIVE
Garfield: A Tail of Two Kitties,"On the bright side, the film is relatively short.",NEGATIVE
Garfield: A Tail of Two Kitties,"A slight improvement over the original, even if nothing much has changed.",NEGATIVE
Garfield: A Tail of Two Kitties,I love Tim Curry. I make it a point to see nearly every Tim Curry film. Do you have any idea how many bad films this means I've seen?,NEGATIVE
Garfield: The Movie,"A nice, safe family film.",NEGATIVE
Garfield: The Movie,"Even Bill Murray, who provides the cantankerous cat's voice, can do little with the material at his disposal and when he bursts into song, Lost in Translation seems like nine lifetimes ago.",NEGATIVE
Garfield: The Movie,"I felt the same misery, despair, offense and nausea while watching this film as I did The Cat in the Hat.",NEGATIVE
Garfield: The Movie,"Cat-astrophic for adults, but kids will love it.",POSITIVE
Gemini Man,"It’s not awful, but it’s not spectacular either. It feels very much like an expensive made for TV or streaming movie.",NEGATIVE
Gemini Man,Will Smith and Mary Elizabeth Winstead are both talented performers&#44; but their skills are unable to save Gemini Man from copious&#44; unintentionally bad dialogue&#46;,NEGATIVE
Gemini Man,By the time its nice and tidy ending hits you ire left with a fairly fun but unremarkable experience&#46;,NEGATIVE
Gemini Man,For all its CGI&#44; that wears thin quickly&#44; it can it camouflage the numerous overused film clich&#233;s that are forced upon us here &#8212; it is an insult to the term trope&#46;,NEGATIVE
Georgia Rule,"Georgia Rule reminds as to why Lohan, unlike some of Hollywood's other troublemakers of the late noughties, has been missed.",POSITIVE
Georgia Rule,"Oh Lindsay Lohan, where has your talent gone?",NEGATIVE
Georgia Rule,The kind of film your parents will cite as the reason they don't go to movies anymore.,NEGATIVE
Georgia Rule,Lohan acts out in muddled mother-daughter comedy.,NEGATIVE
Geostorm,It plods along failing to muster even the slightest bit of energy&#46;,NEGATIVE
Geostorm,"For when the brain begs to watch the exact opposite of a brainy film: it's a fun popcorn movie that's also absurd and forgettable. Sometimes, we all need a Geostorm in our lives. [Full review in Spanish]",POSITIVE
Geostorm,I'm generally okay with disaster movies being dumb&#44; so long as they can construct entertaining action sequences with charismatic characters&#46; Geostorm has none of those things&#46;,NEGATIVE
Geostorm,"Geostorm offers a few unexpected, if ironic delights. If you've ever wanted to see Ed Harris lift an RPG launcher from the trunk of a car, this is your chance.",NEGATIVE
Gerry,It looks like a beautifully-shot but under-scripted indie feature everybody involved knocked out in a couple of weekends.,POSITIVE
Gerry,"A difficult, demanding sit, but it wouldn't have been nearly as fascinating and rewarding a film if it weren't.",POSITIVE
Gerry,"Gerry, in all ways, is a film geek film. Not for mass consumption, perhaps, but nonetheless a potent expression for those that like this sort of thing.",POSITIVE
Gerry,"Likely to sharply divide critics, Gerry goes back to his indie roots with a minimalist work that carries itself almost entirely through the awesome yet austere visuals and sounds.",POSITIVE
Get Carter,A truly rotten remake of Michael Caine's classic 1971 UK gangster pic.,NEGATIVE
Get Carter,"Stylized visuals add some spice, but they cannot overcome the formulaic and obvious screenplay, which is of no help to a film that is structured as a mystery.",NEGATIVE
Get Carter,Muito falatrio e pouca ao.,NEGATIVE
Get Carter,A few gem scenes buried in the rubble.,POSITIVE
Get Hard,"Occasionally offensive-but what R-rated comedy in the last ten years isn't?-but worse than that, it takes the easy way out and in the process wastes the opportunity to dig a bit deeper and make the class warfare comedy a bit richer.",NEGATIVE
Get Hard,"The film exists in an alternate reality, where lots of guns are waved and no one gets shot, and where deadly situations pop up but result in barely a drop of spilt blood.",POSITIVE
Get Hard,They're a pretty incredible comic duo even in a remarkably average film.,NEGATIVE
Get Hard,Get Hard features the type of jokes you'd expect from a title that's an innuendo itself. The outrageous laughs almost make the plot unimportant but ultimately fit the style Ferrell is known for.,POSITIVE
Get Him to the Greek,"If the comedy formula works as well as it does here, a little fraying around the edges isn't going to hurt...",POSITIVE
Get Him to the Greek,A recommendation for those prepared for a raunchy good time.,POSITIVE
Get Him to the Greek,Sarah Marshall? She's forgotten. It's Aldous Snow I can't forget.,POSITIVE
Get Him to the Greek,"The filmmakers hold nothing back, and most of the laughs go right for the throat.",POSITIVE
Get On Up,One big chunk of funk with a gold standard performance from Boseman and music that will make you want to... er... get on up.,POSITIVE
Get On Up,Boseman's charismatic and eerily accurate performance as American R&B legend James Brown is truly something to behold.,POSITIVE
Get On Up,"There is a lot covered in the film, though Taylor nicely avoids the usual chronological storytelling.",POSITIVE
Get On Up,"The way the script jumps around in time is a little sloppy, but Boseman is so dynamite it doesn't matter. A powerhouse performance is worth watching, no matter how it's framed.",POSITIVE
Get Out,One of the most original and refreshing films to hit the cinema in years&#46; Jordan Peele's feature debut works as a smart dark comedy&#44; satire and psychological thriller&#44; touching on very relevant issues today&#46; &#91;Full review in Spanish&#93;,POSITIVE
Get Out,Get Out is a razor-sharp horror movie with a wicked sense of humor and an adroit perspective&#46;,POSITIVE
Get Out,Peele clearly aims to make a movie that can be several different things at once&#44; but I im not sure any of the film is multiple identities are all that strong&#46;,NEGATIVE
Get Out,Get Out is essential viewing for the socially conscious horror fan.,POSITIVE
Get Over It,This should have never been made. I'm surprised it made as much money as it did. Sisqo should never act again.,NEGATIVE
Get Over It,This is epically bad and completely insane. I had to use a lot of patience and willpower to get through this.,NEGATIVE
Get Over It,"Tired teen fare full of drinking, grossout humor.",NEGATIVE
Get Over It,[Kirsten] Dunst seems to be a fairly decent actress; why she keeps appearing in the same movie over and over is beyond me.,NEGATIVE
Get Rich or Die Tryin',"Get Rich's story, inspired by Jackson's life, simply doesn't gel.",NEGATIVE
Get Rich or Die Tryin',50 Cent dies for our sins in disappointing screen debut.,NEGATIVE
Get Rich or Die Tryin',...a distinctly tedious piece of work.,NEGATIVE
Get Rich or Die Tryin',Marcus sells dope. Marcus buys a gun. Marcus buys a microphone. Marcus goes to prison. Marcus gets shot. Marcus makes a movie about his life that no one goes to see.,NEGATIVE
Getaway,Even the likable Ethan Hawke can it save the film from its sleep-inducing monotony and overall lack of intelligence&#46;,NEGATIVE
Getaway,...cheap but undeniable thrills...,POSITIVE
Getaway,Incredibly simple and vastly unoriginal.,NEGATIVE
Getaway,There is something to be said for boosting that Bulgarian economy.,NEGATIVE
Ghost Dog: The Way of the Samurai,"Another Jim Jarmusch title, another opportunity to add some eccentric twists to a fairly ordinary story.",POSITIVE
Ghost Dog: The Way of the Samurai,"Freely mixes and matches Bushido philosophy, Mafia and samurai flicks, Ryunosuke Akutagawa, and lo-fi hip-hop into a sly and dreamy comedy about role-playing.",POSITIVE
Ghost Dog: The Way of the Samurai,"The film is a rare oddity in that is very much of its period, yet is absolutely timeless. It's not just that the poetry Jarmusch pulls from Hagakure ... it's that the film constantly creates a simultaneous sense of something ending and beginning.",POSITIVE
Ghost Dog: The Way of the Samurai,"Jarmusch's original film, which deconstructs the mobster genre as seen through the eyes of a Samurai, is by turn eccentric, mysterious, and mythical, defying viewers expectations",POSITIVE
Ghost Rider,Even the special effects are pitiable.,NEGATIVE
Ghost Rider,"Best lines? ""Is this thing ever gonna end?"" ""Not even close."" ""I shore wish this thang coulda turned out different.""",NEGATIVE
Ghost Rider,"Ignore the cheesy dialogue, the cardboard cut-out villains and the atrociously OTT acting and just enjoy a good old-fashioned tale of heroes and villains the way the comic-books used to tell 'em.",POSITIVE
Ghost Rider,"It all seems so wearyingly old fashioned: teenage delinquents on motorbikes, creaky incarnations of Satan, a rock'n'roll take on dangerous cool.",NEGATIVE
Ghost Rider: Spirit of Vengeance,Though Ghost Rider&#58; Spirit of Vengeance attempts to offer a new spin on this comic property without entirely rebooting the franchise&#44; the result looks and feels thrown together&#46;,NEGATIVE
Ghost Rider: Spirit of Vengeance,"This is a film that thinks it is more ""quip-witted"" than it really is, but will appeal as fun only to those who think flaming pee and firing a succession of hi-tech weapons at an undead demon is cool.",NEGATIVE
Ghost Rider: Spirit of Vengeance,Sometimes you just want to watch a skeleton on fire beat the crap out of some people&#46;,POSITIVE
Ghost Rider: Spirit of Vengeance,Cheesy CGI that is either intentional or just plain awful.,NEGATIVE
Ghost Ship,"As for the ""shock"" ending, it's the sort of feeble finale that has marred many a horror flick for approximately 40 years.",NEGATIVE
Ghost Ship,"Routine Dark Castle blandness, with the horror factory missing a prime opportunity to generate an interestingly grotesque chiller on the open sea.",NEGATIVE
Ghost Ship,"Not a masterful script by veteran John Pogue and collaborator Mark Hanlon... it nevertheless gets the job done, thanks to Beck, Tattersall and Hobbs, giving us a haunting little tale set on the high seas, just perfect for a Halloween viewing.",POSITIVE
Ghost Ship,the movie's over-the-top opening sequence is worth the price of admission alone.,POSITIVE
Ghost World,This kind of subtle moral isn it as readily available to most audiences&#44; but should appeal to the younger generation who are strapped with the burden of carrying society into a new century filled with strife&#44; misery and great opportunity&#46;,POSITIVE
